No.,NE NAME,NETWORK,NE ID,CONNECT_BOARD_ID,CONNECT_PORT_ID,TX_ATTEN,CELL_NUM,
1,LBCKL06353,C1_MRT,eNB_106353,0,1,20,9,10
2,LBCKL06353,C1_MRT,eNB_106353,0,3,20,10,10
3,LBCKL06353,C1_MRT,eNB_106353,0,5,20,11,10
4,LBCKL06353,C1_MRT,eNB_106353,0,6,0,0,10
5,LBCKL06353,C1_MRT,eNB_106353,0,8,0,1,10
6,LBCKL06353,C1_MRT,eNB_106353,0,10,0,2,10
7,LBCKL06353,C1_MRT,eNB_106353,2,1,20,15,10
8,LBCKL06353,C1_MRT,eNB_106353,2,6,0,6,10
9,LBCKL06354,C1_MRT,eNB_106354,0,1,20,9,10
10,LBCKL06354,C1_MRT,eNB_106354,0,3,20,10,10
11,LBCKL06354,C1_MRT,eNB_106354,0,5,20,11,10
12,LBCKL06354,C1_MRT,eNB_106354,0,6,0,0,10
13,LBCKL06354,C1_MRT,eNB_106354,0,8,0,1,10
14,LBCKL06354,C1_MRT,eNB_106354,0,10,0,2,10
15,LBCKL06354,C1_MRT,eNB_106354,2,1,20,15,10
16,LBCKL06354,C1_MRT,eNB_106354,2,6,0,6,10
17,LBCKL06355,C1_MRT,eNB_106355,0,1,20,9,10
18,LBCKL06355,C1_MRT,eNB_106355,0,3,20,10,10
19,LBCKL06355,C1_MRT,eNB_106355,0,5,20,11,10
20,LBCKL06355,C1_MRT,eNB_106355,0,6,0,0,10
21,LBCKL06355,C1_MRT,eNB_106355,0,8,0,1,10
22,LBCKL06355,C1_MRT,eNB_106355,0,10,0,2,10
23,LBCKL06355,C1_MRT,eNB_106355,2,1,20,15,10
24,LBCKL06355,C1_MRT,eNB_106355,2,6,0,6,10
25,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,1,20,0,10
26,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,3,20,9,10
27,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,5,20,18,10
28,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,6,0,1,10
29,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,7,0,10,10
30,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,8,0,19,10
31,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,9,30,2,10
32,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,10,30,11,10
33,LMCKL00330,C1_Op_1BRIS,eNB_100330,0,11,30,20,10
34,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,1,20,0,10
35,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,3,20,9,10
36,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,5,20,18,10
37,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,6,20,1,10
38,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,7,0,10,10
39,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,8,0,19,10
40,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,9,30,2,10
41,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,10,30,11,10
42,LMCKL72218,C1_Op_1BRIS,eNB_172218,0,11,30,20,10
43,LMCKL72218,C1_Op_1BRIS,eNB_172218,1,0,30,3,10
44,LMCKL72218,C1_Op_1BRIS,eNB_172218,1,4,30,21,10
45,LMCKL72221,C1_Op_1BRIS,eNB_172221,0,1,20,0,10
46,LMCKL72221,C1_Op_1BRIS,eNB_172221,0,3,20,9,10
47,LMCKL72221,C1_Op_1BRIS,eNB_172221,0,5,20,18,10
48,LMCKL72221,C1_Op_1BRIS,eNB_172221,0,9,40,2,10
49,LMCKL72221,C1_Op_1BRIS,eNB_172221,0,10,30,11,10
50,LMCKL72221,C1_Op_1BRIS,eNB_172221,0,11,30,20,10
51,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,1,20,0,10
52,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,3,20,9,10
53,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,5,20,18,10
54,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,6,0,1,10
55,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,7,0,10,10
56,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,8,0,19,10
57,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,9,30,2,10
58,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,10,30,11,10
59,LMCKL72224,C1_Op_1BRIS,eNB_172224,0,11,30,20,10
60,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,1,20,0,10
61,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,3,20,9,10
62,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,5,20,18,10
63,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,6,0,1,10
64,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,7,0,10,10
65,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,8,0,19,10
66,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,9,30,2,10
67,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,10,30,11,10
68,LMCKL72225,C1_Op_1BRIS,eNB_172225,0,11,0,20,10
69,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,1,20,0,10
70,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,3,20,9,10
71,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,5,20,18,10
72,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,6,0,1,10
73,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,7,0,10,10
74,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,8,0,19,10
75,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,9,30,2,10
76,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,10,30,11,10
77,LMCKL72230,C1_Op_1BRIS,eNB_172230,0,11,30,20,10
78,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,1,20,0,10
79,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,3,20,9,10
80,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,5,20,18,10
81,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,6,0,1,10
82,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,7,0,10,10
83,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,8,0,19,10
84,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,9,30,2,10
85,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,10,30,11,10
86,LMCKL72231,C1_Op_1BRIS,eNB_172231,0,11,30,20,10
87,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,1,20,0,10
88,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,3,20,9,10
89,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,5,20,18,10
90,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,6,0,1,10
91,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,7,0,10,10
92,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,8,0,19,10
93,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,9,30,2,10
94,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,10,30,11,10
95,LMCKL72233,C1_Op_1BRIS,eNB_172233,0,11,30,20,10
96,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,1,20,0,10
97,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,3,20,9,10
98,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,5,20,18,10
99,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,6,0,1,10
100,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,7,0,10,10
101,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,8,0,19,10
102,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,9,30,2,10
103,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,10,60,11,10
104,LMCKL72235,C1_Op_1BRIS,eNB_172235,0,11,30,20,10
105,LMCKL72238,C1_Op_1BRIS,eNB_172238,0,1,20,9,10
106,LMCKL72238,C1_Op_1BRIS,eNB_172238,0,3,20,10,10
107,LMCKL72238,C1_Op_1BRIS,eNB_172238,0,5,20,11,10
108,LMCKL72238,C1_Op_1BRIS,eNB_172238,0,6,0,0,10
109,LMCKL72238,C1_Op_1BRIS,eNB_172238,0,8,0,1,10
110,LMCKL72238,C1_Op_1BRIS,eNB_172238,0,10,0,2,10
111,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,1,20,0,10
112,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,3,20,9,10
113,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,5,20,18,10
114,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,6,0,1,10
115,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,7,0,10,10
116,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,8,0,19,10
117,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,9,30,2,10
118,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,10,30,11,10
119,LMCKL72242,C1_Op_1BRIS,eNB_172242,0,11,30,20,10
120,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,1,20,0,10
121,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,3,20,9,10
122,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,5,20,18,10
123,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,6,0,1,10
124,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,7,0,10,10
125,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,8,0,19,10
126,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,9,30,2,10
127,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,10,30,11,10
128,LMCKL72246,C1_Op_1BRIS,eNB_172246,0,11,30,20,10
129,LMCKL72247,C1_Op_1BRIS,eNB_172247,0,1,20,0,10
130,LMCKL72247,C1_Op_1BRIS,eNB_172247,0,3,20,9,10
131,LMCKL72247,C1_Op_1BRIS,eNB_172247,0,5,20,18,10
132,LMCKL72247,C1_Op_1BRIS,eNB_172247,0,9,30,2,10
133,LMCKL72247,C1_Op_1BRIS,eNB_172247,0,10,30,11,10
134,LMCKL72247,C1_Op_1BRIS,eNB_172247,0,11,30,20,10
135,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,1,20,0,10
136,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,3,20,9,10
137,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,5,20,18,10
138,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,6,0,1,10
139,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,7,0,10,10
140,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,8,0,19,10
141,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,9,30,2,10
142,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,10,30,11,10
143,LMCKL72250,C1_Op_1BRIS,eNB_172250,0,11,30,20,10
144,LMCKL72251,C1_Op_1BRIS,eNB_172251,0,1,20,0,10
145,LMCKL72251,C1_Op_1BRIS,eNB_172251,0,3,20,9,10
146,LMCKL72251,C1_Op_1BRIS,eNB_172251,0,5,20,18,10
147,LMCKL72251,C1_Op_1BRIS,eNB_172251,0,9,30,2,10
148,LMCKL72251,C1_Op_1BRIS,eNB_172251,0,10,30,11,10
149,LMCKL72251,C1_Op_1BRIS,eNB_172251,0,11,30,20,10
150,LMCKL72252,C1_Op_1BRIS,eNB_172252,0,0,20,9,10
151,LMCKL72252,C1_Op_1BRIS,eNB_172252,0,2,20,10,10
152,LMCKL72252,C1_Op_1BRIS,eNB_172252,0,4,20,11,10
153,LMCKL72252,C1_Op_1BRIS,eNB_172252,0,6,0,0,10
154,LMCKL72252,C1_Op_1BRIS,eNB_172252,0,8,0,1,10
155,LMCKL72252,C1_Op_1BRIS,eNB_172252,0,10,0,2,10
156,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,1,20,0,10
157,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,3,20,9,10
158,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,5,20,18,10
159,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,6,0,1,10
160,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,7,0,10,10
161,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,8,0,19,10
162,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,9,30,2,10
163,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,10,40,11,10
164,LMCKL72255,C1_Op_1BRIS,eNB_172255,0,11,30,20,10
165,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,1,20,0,10
166,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,3,20,9,10
167,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,5,20,18,10
168,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,6,0,1,10
169,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,7,0,10,10
170,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,8,0,19,10
171,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,9,30,2,10
172,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,10,30,11,10
173,LMCKL72260,C1_Op_1BRIS,eNB_172260,0,11,30,20,10
174,LMCKL72266,C1_Op_1BRIS,eNB_172266,0,1,20,9,10
175,LMCKL72266,C1_Op_1BRIS,eNB_172266,0,3,20,10,10
176,LMCKL72266,C1_Op_1BRIS,eNB_172266,0,5,20,11,10
177,LMCKL72266,C1_Op_1BRIS,eNB_172266,0,6,0,0,10
178,LMCKL72266,C1_Op_1BRIS,eNB_172266,0,8,0,1,10
179,LMCKL72266,C1_Op_1BRIS,eNB_172266,0,10,0,2,10
180,LMCSE72333,C1_Op_1BRIS,eNB_172333,0,1,20,9,10
181,LMCSE72367,C1_Op_1BRIS,eNB_172367,0,1,20,0,10
182,LMCSE72367,C1_Op_1BRIS,eNB_172367,0,3,20,9,10
183,LMCSE72385,C1_Op_1BRIS,eNB_172385,0,1,20,9,10
184,LMCSE72385,C1_Op_1BRIS,eNB_172385,0,3,20,10,10
185,LMCSE72385,C1_Op_1BRIS,eNB_172385,0,5,20,11,10
186,LMCSE72392,C1_Op_1BRIS,eNB_172392,0,1,20,9,10
187,LMCSE72392,C1_Op_1BRIS,eNB_172392,0,3,20,10,10
188,LMCSE72392,C1_Op_1BRIS,eNB_172392,0,5,20,11,10
189,LMCSE72409,C1_Op_1BRIS,eNB_172409,0,1,20,9,10
190,LMCSE72409,C1_Op_1BRIS,eNB_172409,0,3,20,10,10
191,LMCSE72409,C1_Op_1BRIS,eNB_172409,0,5,20,11,10
192,LMCSE72417,C1_Op_1BRIS,eNB_172417,0,1,20,9,10
193,LMCSE72417,C1_Op_1BRIS,eNB_172417,0,3,20,10,10
194,LMCSE72418,C1_Op_1BRIS,eNB_172418,0,1,20,9,10
195,LMCSE72418,C1_Op_1BRIS,eNB_172418,0,3,20,10,10
196,LMCSE72436,C1_Op_1BRIS,eNB_172436,0,1,20,9,10
197,LMCSE72436,C1_Op_1BRIS,eNB_172436,0,3,20,10,10
198,LMCSE72457,C1_Op_1BRIS,eNB_172457,0,1,20,9,10
199,LMCSE72457,C1_Op_1BRIS,eNB_172457,0,3,20,10,10
200,LMCSE72466,C1_Op_1BRIS,eNB_172466,0,0,20,9,10
201,LMCSE72466,C1_Op_1BRIS,eNB_172466,0,2,20,10,10
202,LMCSE72466,C1_Op_1BRIS,eNB_172466,0,4,20,11,10
203,LMCSE72466,C1_Op_1BRIS,eNB_172466,1,6,30,3,10
204,LMCSE72466,C1_Op_1BRIS,eNB_172466,1,8,30,4,10
205,LMCSE72466,C1_Op_1BRIS,eNB_172466,1,10,30,5,10
206,LMCSE72477,C1_Op_1BRIS,eNB_172477,0,1,20,9,10
207,LMCSE72477,C1_Op_1BRIS,eNB_172477,0,3,20,10,10
208,LMCSE72477,C1_Op_1BRIS,eNB_172477,0,5,20,11,10
209,LMCSE72530,C1_Op_1BRIS,eNB_172530,0,1,20,9,10
210,LMCSE72530,C1_Op_1BRIS,eNB_172530,0,3,20,10,10
211,LMCSE72530,C1_Op_1BRIS,eNB_172530,0,5,20,11,10
212,LMCSE72530,C1_Op_1BRIS,eNB_172530,0,6,0,0,10
213,LMCSE72530,C1_Op_1BRIS,eNB_172530,0,8,0,1,10
214,LMCSE72530,C1_Op_1BRIS,eNB_172530,0,10,0,2,10
215,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,1,20,0,10
216,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,3,20,9,10
217,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,5,20,18,10
218,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,6,0,1,10
219,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,7,0,10,10
220,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,8,0,19,10
221,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,9,30,2,10
222,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,10,20,11,10
223,LMCSE72538,C1_Op_1BRIS,eNB_172538,0,11,30,20,10
224,LMCSE72600,C1_Op_1BRIS,eNB_172600,0,1,20,9,10
225,LMCSE72600,C1_Op_1BRIS,eNB_172600,0,3,20,10,10
226,LMCSE72600,C1_Op_1BRIS,eNB_172600,0,5,20,11,10
227,LMCSE72600,C1_Op_1BRIS,eNB_172600,0,6,0,0,10
228,LMCSE72600,C1_Op_1BRIS,eNB_172600,0,8,0,1,10
229,LMCSE72600,C1_Op_1BRIS,eNB_172600,0,10,0,2,10
230,LMCSE72611,C1_Op_1BRIS,eNB_172611,0,1,20,9,10
231,LMCSE72611,C1_Op_1BRIS,eNB_172611,0,3,20,10,10
232,LMCSE72611,C1_Op_1BRIS,eNB_172611,0,5,20,11,10
233,LMCSE72611,C1_Op_1BRIS,eNB_172611,0,6,0,0,10
234,LMCSE72611,C1_Op_1BRIS,eNB_172611,0,8,0,1,10
235,LMCSE72611,C1_Op_1BRIS,eNB_172611,0,10,0,2,10
236,LMCSE72614,C1_Op_1BRIS,eNB_172614,0,1,20,9,10
237,LMCSE72614,C1_Op_1BRIS,eNB_172614,0,3,20,10,10
238,LMCSE72614,C1_Op_1BRIS,eNB_172614,0,5,20,11,10
239,LMCSE72614,C1_Op_1BRIS,eNB_172614,0,6,0,0,10
240,LMCSE72614,C1_Op_1BRIS,eNB_172614,0,8,0,1,10
241,LMCSE72614,C1_Op_1BRIS,eNB_172614,0,10,0,2,10
242,LMCSE72639,C1_Op_1BRIS,eNB_172639,0,1,20,0,10
243,LMCSE72639,C1_Op_1BRIS,eNB_172639,0,3,20,9,10
244,LMCSE72639,C1_Op_1BRIS,eNB_172639,0,5,20,18,10
245,LMCSE72639,C1_Op_1BRIS,eNB_172639,0,9,30,2,10
246,LMCSE72639,C1_Op_1BRIS,eNB_172639,0,10,30,11,10
247,LMCSE72639,C1_Op_1BRIS,eNB_172639,0,11,30,20,10
248,LMCSE72643,C1_Op_1BRIS,eNB_172643,0,1,20,9,10
249,LMCSE72643,C1_Op_1BRIS,eNB_172643,0,3,20,10,10
250,LMCSE72643,C1_Op_1BRIS,eNB_172643,0,5,20,11,10
251,LMCSE72643,C1_Op_1BRIS,eNB_172643,0,6,0,0,10
252,LMCSE72643,C1_Op_1BRIS,eNB_172643,0,8,0,1,10
253,LMCSE72643,C1_Op_1BRIS,eNB_172643,0,10,0,2,10
254,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,1,20,0,10
255,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,3,20,9,10
256,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,5,20,18,10
257,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,6,0,1,10
258,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,7,0,10,10
259,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,8,0,19,10
260,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,9,30,2,10
261,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,10,30,11,10
262,LMCSE72644,C1_Op_1BRIS,eNB_172644,0,11,30,20,10
263,LMCSE77505,C1_Op_1BRIS,eNB_177505,0,1,20,9,10
264,LMCSE77505,C1_Op_1BRIS,eNB_177505,0,3,20,10,10
265,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,0,20,0,10
266,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,2,20,9,10
267,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,4,20,18,10
268,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,6,0,1,10
269,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,7,0,10,10
270,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,8,0,19,10
271,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,9,30,2,10
272,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,10,30,11,10
273,LMCKL78271,C1_Op_1BRIS,eNB_178271,0,11,30,20,10
274,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,1,20,0,9
275,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,3,20,9,9
276,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,5,20,18,9
277,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,6,0,1,9
278,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,7,0,10,9
279,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,8,0,19,9
280,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,9,30,2,9
281,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,10,0,11,9
282,COW8135_C,C1_Op_COW_Hartalega_ASN,eNB_108135,0,11,0,20,9
283,LMCSE02065,C1_Op_Ent,eNB_102065,0,1,20,0,10
284,LMCSE02065,C1_Op_Ent,eNB_102065,0,3,20,9,10
285,LMCSE02065,C1_Op_Ent,eNB_102065,0,5,20,18,10
286,LMCSE02065,C1_Op_Ent,eNB_102065,0,6,0,1,10
287,LMCSE02065,C1_Op_Ent,eNB_102065,0,7,0,10,10
288,LMCSE02065,C1_Op_Ent,eNB_102065,0,8,0,19,10
289,LMCSE02065,C1_Op_Ent,eNB_102065,0,9,30,2,10
290,LMCSE02065,C1_Op_Ent,eNB_102065,0,10,30,11,10
291,LMCSE02065,C1_Op_Ent,eNB_102065,0,11,30,20,10
292,LMCSE02098,C1_Op_Ent,eNB_102098,0,1,20,0,10
293,LMCSE02098,C1_Op_Ent,eNB_102098,0,3,20,9,10
294,LMCSE02098,C1_Op_Ent,eNB_102098,0,5,20,18,10
295,LMCSE02098,C1_Op_Ent,eNB_102098,0,6,0,1,10
296,LMCSE02098,C1_Op_Ent,eNB_102098,0,7,0,10,10
297,LMCSE02098,C1_Op_Ent,eNB_102098,0,8,0,19,10
298,LMCSE02098,C1_Op_Ent,eNB_102098,0,9,30,2,10
299,LMCSE02098,C1_Op_Ent,eNB_102098,0,10,30,11,10
300,LMCSE02098,C1_Op_Ent,eNB_102098,0,11,0,20,10
301,LMCKL03204,C1_Op_Ent,eNB_103204,0,1,20,0,10
302,LMCKL03204,C1_Op_Ent,eNB_103204,0,3,20,9,10
303,LMCKL03204,C1_Op_Ent,eNB_103204,0,5,20,18,10
304,LMCKL03204,C1_Op_Ent,eNB_103204,0,6,0,1,10
305,LMCKL03204,C1_Op_Ent,eNB_103204,0,7,0,10,10
306,LMCKL03204,C1_Op_Ent,eNB_103204,0,8,0,19,10
307,LMCKL03204,C1_Op_Ent,eNB_103204,0,9,0,2,10
308,LMCKL03204,C1_Op_Ent,eNB_103204,0,10,30,11,10
309,LMCKL03204,C1_Op_Ent,eNB_103204,0,11,30,20,10
310,LMCNS01287,C1_Op_Genset_Site,eNB_101287,0,1,20,9,10
311,LMCNS01287,C1_Op_Genset_Site,eNB_101287,0,3,20,10,10
312,LMCNS01287,C1_Op_Genset_Site,eNB_101287,0,5,20,11,10
313,LMCNS01287,C1_Op_Genset_Site,eNB_101287,1,6,30,3,10
314,LMCNS01287,C1_Op_Genset_Site,eNB_101287,1,8,30,4,10
315,LMCNS01287,C1_Op_Genset_Site,eNB_101287,1,10,30,5,10
316,LMCSE01940,C1_Op_Genset_Site,eNB_101940,0,1,20,9,10
317,LMCSE01940,C1_Op_Genset_Site,eNB_101940,0,3,20,10,10
318,LMCSE01940,C1_Op_Genset_Site,eNB_101940,1,6,30,3,10
319,LMCSE01940,C1_Op_Genset_Site,eNB_101940,1,8,30,4,10
320,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,1,20,0,10
321,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,3,20,9,10
322,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,5,20,18,10
323,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,6,0,1,10
324,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,7,0,10,10
325,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,8,0,19,10
326,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,9,30,2,10
327,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,10,30,11,10
328,LMCPT02050,C1_Op_Genset_Site,eNB_102050,0,11,30,20,10
329,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,1,20,0,10
330,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,3,20,9,10
331,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,5,20,18,10
332,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,6,0,1,10
333,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,7,0,10,10
334,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,8,0,19,10
335,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,9,30,2,10
336,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,10,30,11,10
337,LMCSE00017,C1_Op_Hub_Rep,eNB_100017,0,11,30,20,10
338,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,1,20,0,10
339,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,3,20,9,10
340,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,5,20,18,10
341,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,6,0,1,10
342,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,7,0,10,10
343,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,8,0,19,10
344,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,9,0,2,10
345,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,10,0,11,10
346,LMCSE00048,C1_Op_Hub_Rep,eNB_100048,0,11,0,20,10
347,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,1,20,0,10
348,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,3,20,9,10
349,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,5,20,18,10
350,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,6,0,1,10
351,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,7,0,10,10
352,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,8,0,19,10
353,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,9,30,2,10
354,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,10,30,11,10
355,LMCSE00107,C1_Op_Hub_Rep,eNB_100107,0,11,30,20,10
356,LMCSE00157,C1_Op_Hub_Rep,eNB_100157,0,1,20,0,10
357,LMCSE00157,C1_Op_Hub_Rep,eNB_100157,0,3,20,9,10
358,LMCSE00157,C1_Op_Hub_Rep,eNB_100157,0,5,20,18,10
